created,text,retwc,hashtag,followers,friends
2017-12-06 13:23:32,"b'RT @iScrew: 17. Patel just a few days ago. This handle reported a few weeks ago that when GST reforms were announced, BJP leader Kanti Amru\xe2\x80\xa6'",21,None,3128,2050
2017-12-06 13:23:30,b'RT @muglikar_: On 7th of October had tried to initiate a dialogue on Kautilya and GST. This is a very interesting aspect. Hare brained comm\xe2\x80\xa6',20,None,4012,1862
2017-12-06 13:23:21,b'RT @dgftindia: The validity period of Duty Credit Scrips has already been increased to 24 months from 18 months in GST frame work.  This is\xe2\x80\xa6',5,None,119,114
2017-12-06 13:23:16,"b'RT @nidhi_sharma: In Godhra, GST,  healthcare  pressing concerns, 2002 a bad memory. Read my piece on how the bustling town is desperate to\xe2\x80\xa6'",11,None,132,64
2017-12-06 13:23:15,"b'RT @dgftindia: Now, Merchant Exporters are allowed to procure goods for export from domestic suppliers on payment of nominal GST of 0.1%. A\xe2\x80\xa6'",10,None,119,114
2017-12-06 13:23:05,b'RT @muglikar_: On 7th of October had tried to initiate a dialogue on Kautilya and GST. This is a very interesting aspect. Hare brained comm\xe2\x80\xa6',20,None,188,245
2017-12-06 13:23:04,b'RT @dgftindia: At 14% India\xe2\x80\x99s logistics costs are one of the highest in the world. Costs in the developed countries are 8%.  GST incentiviz\xe2\x80\xa6',3,None,119,114
2017-12-06 13:23:03,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,31,191
2017-12-06 13:22:50,b'@PUBATTLEGROUNDS When can we test the new map',0,None,36,150
2017-12-06 13:22:44,"b'@sureshpprabhu Dear Sir,\nPreviously DDB was close to 8% on garments and because strong competition from China we re\xe2\x80\xa6 https://t.co/xzETvClrAI'",0,None,0,85
2017-12-06 13:22:39,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,134,231
2017-12-06 13:22:38,b'RT @muglikar_: On 7th of October had tried to initiate a dialogue on Kautilya and GST. This is a very interesting aspect. Hare brained comm\xe2\x80\xa6',20,None,166,113
2017-12-06 13:22:33,b'RT @DilliDurAst: I don\xe2\x80\x99t know who\xe2\x80\x99s winning Gujarat but I can tell you I have met more people complaining about notebandi here in a day tha\xe2\x80\xa6',61,None,3519,71
2017-12-06 13:22:28,b'RT @CaptAjayYadav: All country eyes are focused on Gujarat in the coming elections on 9 and 14 December as to how PM Modi will taste his de\xe2\x80\xa6',11,None,33,42
2017-12-06 13:22:22,"b'We ""Stark Digital"" have launched our #WooCommerce #GST #Plugin on https://t.co/HWfllhNNiW. You can find it here:\xe2\x80\xa6 https://t.co/DxSdfe5ay5'",1,WooCommerce,593,286
2017-12-06 13:22:11,"b'RT @MyFellowIndians: In #GujaratElection2017 Everyday\n\n@HardikPatel_  -Be Brave, Dont Let BJP Divide You, Teach them a lesson\n@OfficeOfRG\xe2\x80\xa6'",123,GujaratElection2017,191,348
2017-12-06 13:22:10,b'Commented on $ARES $CHK $DVN $MRO $NFX $SRUN $GST https://t.co/Vg3TZWkmg6',0,None,616,595
2017-12-06 13:22:06,b'RT @kurup62: QBiz: More Insolvency Cases On RCom; Farmers Seek Income Security https://t.co/xRz6g43NBR',2,None,292,863
2017-12-06 13:22:01,b'RT @muglikar_: On 7th of October had tried to initiate a dialogue on Kautilya and GST. This is a very interesting aspect. Hare brained comm\xe2\x80\xa6',20,None,1746,1598
2017-12-06 13:22:01,b'RT @DilliDurAst: I don\xe2\x80\x99t know who\xe2\x80\x99s winning Gujarat but I can tell you I have met more people complaining about notebandi here in a day tha\xe2\x80\xa6',61,None,382,573
2017-12-06 13:21:52,b'RT @OpIndia_com: We had warned you: Government may use GST data to track Income Tax Defaulters https://t.co/GvrFcGNNgz',133,None,280,86
2017-12-06 13:21:42,b'RT @muglikar_: On 7th of October had tried to initiate a dialogue on Kautilya and GST. This is a very interesting aspect. Hare brained comm\xe2\x80\xa6',20,None,1536,999
2017-12-06 13:21:31,b'RT @kurup62: QBiz: More Insolvency Cases On RCom; Farmers Seek Income Security https://t.co/xRz6g43NBR',2,None,585,1050
2017-12-06 13:21:22,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,1226,426
2017-12-06 13:21:21,"b'RT @rkhuria: It is your thinking to link everything with Elections. You opposed Aadhar, GST in Opposition. Before every election you rake u\xe2\x80\xa6'",42,None,200,355
2017-12-06 13:21:17,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,264,786
2017-12-06 13:21:16,"b'RT @Therisadam: The movie which has entertained all age peoples and which talked about medical mafia and GST , clinched towards 50th Day .\xe2\x80\xa6'",5,None,770,566
2017-12-06 13:21:14,"b""RT @muglikar_: 1. My old thread.\n2. Today's news.\n\n*welcome to GST era* https://t.co/cBADHHSbDp""",46,None,852,5003
2017-12-06 13:21:10,b'Congress announced...free  Sanitary napkins for girls..remove 12% GST of BJP govt..if voted in power....GST on Sani\xe2\x80\xa6 https://t.co/LQuu7U8fcC',0,None,108,135
2017-12-06 13:20:57,b'RT @priyankac19: Agree people of Gujarat are pragmatic&amp;calculative but they also understand that despite sending their own man as the PM of\xe2\x80\xa6',301,None,503,724
2017-12-06 13:20:34,b'Suggestions include that reverse charge mechanism should be abolished https://t.co/t3gqkjv3Uv',0,None,353,87
2017-12-06 13:20:31,"b'@PGLDad @JustinTrudeau My mistake. It was actually the GST that the Conservatives created, not the HST. GST is Cana\xe2\x80\xa6 https://t.co/BUz7ByhTdE'",0,None,131,133
2017-12-06 13:20:27,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,150,331
2017-12-06 13:20:25,b'RT @INCTelangana: #AccheDin \nGST Jolted Biz Confidence In Q2: NCAER Survey\n\nBusiness Confidence Index (BCI) Fell By 12.9%\n\nDeterioration In\xe2\x80\xa6',17,AccheDin,138,241
2017-12-06 13:20:24,b'RT @livemint: Gujarat elections: Saurashtra traders miffed after GST nixes \xe2\x80\x98kutcha\xe2\x80\x99 transactions https://t.co/PJRFe5J2MC',12,None,55391,5032
2017-12-06 13:20:02,b'RT @muglikar_: On 7th of October had tried to initiate a dialogue on Kautilya and GST. This is a very interesting aspect. Hare brained comm\xe2\x80\xa6',20,None,75,712
2017-12-06 13:19:54,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,3,150
2017-12-06 13:19:42,b'RT @bsindia: Ensure faster GST refund clearance: Engineering Export Promotion Council \nhttps://t.co/rTdhr1itov https://t.co/lrVX98b45e',2,None,250,799
2017-12-06 13:19:39,"b'RT @Lakshya2019: Boost for exports; Govt unveils Rs8,450 crore package to revive exports after GST. #TransformingIndia\n https://t.co/LDmQ3u\xe2\x80\xa6'",5,TransformingIndia,319,686
2017-12-06 13:19:34,"b'RT @rkhuria: It is your thinking to link everything with Elections. You opposed Aadhar, GST in Opposition. Before every election you rake u\xe2\x80\xa6'",42,None,585,1050
2017-12-06 13:19:29,"b'RT @EY_India: Reforms such as #GST, Insolvency Act will prove very valuable in the long-term: @Mark_Weinberger on #EYEyeOnIndia. Watch full\xe2\x80\xa6'",5,GST,143,240
2017-12-06 13:19:20,b'RT @muglikar_: On 7th of October had tried to initiate a dialogue on Kautilya and GST. This is a very interesting aspect. Hare brained comm\xe2\x80\xa6',20,None,1169,1737
2017-12-06 13:19:03,"b'@askGST_GoI where can login GST Practitioners for access the dashboard after approval of proper officer,'",0,None,31,495
2017-12-06 13:18:54,b'@askGST_GoI @GST_Council @CBEC_India Thanks noted well!!',0,None,32,764
2017-12-06 13:18:47,"b'RT @rkhuria: It is your thinking to link everything with Elections. You opposed Aadhar, GST in Opposition. Before every election you rake u\xe2\x80\xa6'",42,None,412,746
2017-12-06 13:18:43,b'RT @OpIndia_com: We had warned you: Government may use GST data to track Income Tax Defaulters https://t.co/GvrFcGNNgz',133,None,643,943
2017-12-06 13:18:42,"b'RT @dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now, exports can use advance authori\xe2\x80\xa6'",16,None,10,279
2017-12-06 13:18:39,b'RT @dgftindia: GST will enhance India\xe2\x80\x99s export competitiveness through the provision of zero-rating of exports.  Exporters can get the refu\xe2\x80\xa6',12,None,10,279
2017-12-06 13:18:16,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,723,222
2017-12-06 13:18:13,b'Gotta pay to play #workout #gst #disciplineequalsfreedom https://t.co/RBLDWxDjX4 https://t.co/LjYoDY7JRk',0,workout,422,705
2017-12-06 13:17:59,b'RT @narendramodi_in: #GST makes doing business easier for traders. \nhttps://t.co/Ymvna8ykel via NMApp https://t.co/sGBfaVPYyr',86,GST,1010,3035
2017-12-06 13:17:51,"b'8:17 AM Eastern 30\xc2\xb0F(Feels 21\xc2\xb0F)  BP:30.1inHg  RH:69%  SSW@5 mph(Light Breeze) Gst:10 mph  Rn:0""  RnTdy:0"" 24HrRn:0\xe2\x80\xa6 https://t.co/FUwZS5BKo2'",0,None,337,114
2017-12-06 13:17:48,b'RT @DilliDurAst: I don\xe2\x80\x99t know who\xe2\x80\x99s winning Gujarat but I can tell you I have met more people complaining about notebandi here in a day tha\xe2\x80\xa6',61,None,297,482
2017-12-06 13:17:21,"b'#FTPforNewIndia : #Govt unveils Rs 8,450-cr package to revive exports after #GST\n#latestnews #breakingnews\xe2\x80\xa6 https://t.co/VBhaSt6gsQ'",0,FTPforNewIndia,309,1262
2017-12-06 13:17:18,"b""RT @ShaileshTewarie: It's election time and GST dept is sending excell sheet to assessees demanding multiple data of last year ,this year p\xe2\x80\xa6""",6,None,1080,905
2017-12-06 13:17:14,b'On 7th of October had tried to initiate a dialogue on Kautilya and GST. This is a very interesting aspect. Hare bra\xe2\x80\xa6 https://t.co/O1fzGUFuJw',20,None,24026,285
2017-12-06 13:17:04,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,4,33
2017-12-06 13:17:04,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,1325,1096
2017-12-06 13:16:51,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,4189,232
2017-12-06 13:16:33,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,1117,2012
2017-12-06 13:16:25,b'IMA urges finance ministry to reduce GST on medical devices &amp; drugs to 5% from 12% https://t.co/zBQNUUebfa via @BSI_social',0,None,43,442
2017-12-06 13:16:10,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,66,25
2017-12-06 13:16:03,b'@CBEC_India @askGST_GoI @GST_Council @FinMinIndia @adhia03 Kindly provide flexibility to file GST-RFD-01A @Central\xe2\x80\xa6 https://t.co/gXFUDJRLuZ',0,None,13,11
2017-12-06 13:16:02,"b""#GSTonHigherEducation \n\nGovernment what about the students who don't come from a financially strong background, how\xe2\x80\xa6 https://t.co/lTjeFvZnli""",0,GSTonHigherEducation,16,44
2017-12-06 13:15:59,"b'RT dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now, exports\xe2\x80\xa6 https://t.co/0cAYXOBAMo'",0,None,214,218
2017-12-06 13:15:46,"b'3/5 \'Vikas Gando che\' will backfire Congress. Gst will not rally "" anti BJP"" votes in Surat.  Hardik Patel is a Kad\xe2\x80\xa6 https://t.co/2rNeVEpYIS'",2,None,19992,906
2017-12-06 13:15:36,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,456,2050
2017-12-06 13:15:34,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,94,1120
2017-12-06 13:15:26,b'RT @srirambjp: Gujarat polls not a referendum on implementation of GST: Trinamool Congress \n\nTrinamool conceding defeat already as Derek sa\xe2\x80\xa6',34,None,2321,1872
2017-12-06 13:15:20,b'RT @bsindia: Ensure faster GST refund clearance: Engineering Export Promotion Council \nhttps://t.co/rTdhr1itov https://t.co/lrVX98b45e',2,None,348,5001
2017-12-06 13:15:18,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,131,254
2017-12-06 13:15:14,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,580,562
2017-12-06 13:15:14,"b'RT @CNBCTV18Live: GST Law Panel has submitted its report to the Revenue Secretary, here are its recommendations https://t.co/0DgfydnEjE'",7,None,65,40
2017-12-06 13:15:09,b'(Met) WSPD: 10 kn / GST: 12 kn / WVHT: 0.7 ft / WDIR: 20\xc2\xb0 / ATMP: 44\xc2\xb0 F / WTMP: 48\xc2\xb0 F / DEW: 40\xc2\xb0 F /  4:50a PST',0,None,15,1
2017-12-06 13:15:08,"b'RT @Omkar_Raii: #Govt unveils Rs8,450 crore package to revive exports after #GST  https://t.co/YJZbR8rwE3'",38,Govt,9,2
2017-12-06 13:15:05,b'(Met) WSPD: 16 kn / GST: 19 kn / WVHT: 4.6 ft / WDIR: 20\xc2\xb0 / ATMP: 66\xc2\xb0 F / DEW: 64\xc2\xb0 F /  6:50a CST',0,None,7,0
2017-12-06 13:15:04,b'(Met) WSPD: 6 kn / GST: 8 kn / WVHT: 3.0 ft / DPD: 7.0 s / WDIR: 160\xc2\xb0 / ATMP: 77\xc2\xb0 F / WTMP: 79\xc2\xb0 F /  6:50a CST',0,None,6,0
2017-12-06 13:15:04,b'(Met) WSPD: 17 kn / GST: 23 kn / WVHT: 5.6 ft / WDIR: 250\xc2\xb0 / ATMP: 74\xc2\xb0 F / WTMP: 77\xc2\xb0 F / DEW: 65\xc2\xb0 F /  7:50a EST',0,None,12,0
2017-12-06 13:15:01,b'Ensure faster GST refund clearance: Engineering Export Promotion Council \nhttps://t.co/rTdhr1itov https://t.co/lrVX98b45e',2,None,1546552,355
2017-12-06 13:15:01,"b'RT @fgautier26: so far @narendramodi has proved by winning elections that his #demonetization &amp; #GST were popular, in spite of inconvenienc\xe2\x80\xa6'",394,demonetization,141,132
2017-12-06 13:14:51,b'RT @dgftindia: GST will enhance India\xe2\x80\x99s export competitiveness through the provision of zero-rating of exports.  Exporters can get the refu\xe2\x80\xa6',12,None,588,1733
2017-12-06 13:14:49,b'Ensure faster #GST refund clearance: Engineering Export Promotion Council https://t.co/94S7wonZHr',0,GST,1535,63
2017-12-06 13:14:43,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,75,414
2017-12-06 13:14:37,"b'RT @DrJitendraSingh: ""Congress forced to withdraw tweet from @OfficeofRG handle after being rebutted over #GST related figures, wrongly cit\xe2\x80\xa6'",90,GST,312,124
2017-12-06 13:14:36,b'RT @vijayguptasgr: @GST_Council @askGST_GoI @askGSTech @InGSTPortal !\nNo solution CENVAT credit 7522234 IDSR 201711221732820 !\nHow can tax\xe2\x80\xa6',7,None,2,17
2017-12-06 13:14:18,b'Delhi Me Aa Gayi  Promotion Time Balle Balle \nGST Movie \xf0\x9f\x8e\xa5Promotion Ghaziabaad ITS College 8 December 2017 https://t.co/MHjr3bJ6zU',0,None,2230,441
2017-12-06 13:14:11,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,1685,4236
2017-12-06 13:14:03,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,817,1860
2017-12-06 13:14:03,"b'RT @dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now, exports can use advance authori\xe2\x80\xa6'",16,None,10,63
2017-12-06 13:13:53,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,2936,2555
2017-12-06 13:13:45,"b'RT @rkhuria: It is your thinking to link everything with Elections. You opposed Aadhar, GST in Opposition. Before every election you rake u\xe2\x80\xa6'",42,None,1583,773
2017-12-06 13:13:31,"b'RT @dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now, exports can use advance authori\xe2\x80\xa6'",16,None,105,100
2017-12-06 13:13:24,"b""I'm lovin it. #GST, #GSTRevamp \n\n@BJP4India https://t.co/e184IGM0jk""",0,GST,32,123
2017-12-06 13:13:15,"b'RT @rkhuria: It is your thinking to link everything with Elections. You opposed Aadhar, GST in Opposition. Before every election you rake u\xe2\x80\xa6'",42,None,55391,5032
2017-12-06 13:13:14,b'QBiz: More Insolvency Cases On RCom; Farmers Seek Income Security https://t.co/xRz6g43NBR',2,None,1750,1540
2017-12-06 13:13:12,b'RT @iScrew: When vikas fails\nWhen casteism fails\nWhen soldier fails\nWhen cow fails\nWhen demonetisation fails\nWhen GST fails\nWhen bullet tra\xe2\x80\xa6',166,None,1021,80
2017-12-06 13:12:53,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,451,488
2017-12-06 13:12:42,b'RT @Loquacious_Lion: @sanjukta @BreakiNews Not a laboratory he writes. And yet his God goes on conducting his braindead experiments like GS\xe2\x80\xa6',1,None,3761,641
2017-12-06 13:12:39,"b'RT @pawanbansal_chd: Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harassmen\xe2\x80\xa6'",17,None,95,310
2017-12-06 13:12:37,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,49,43
2017-12-06 13:12:35,b'RT @DilliDurAst: I don\xe2\x80\x99t know who\xe2\x80\x99s winning Gujarat but I can tell you I have met more people complaining about notebandi here in a day tha\xe2\x80\xa6',61,None,1270,418
2017-12-06 13:12:31,"b'#finance RT dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now,\xe2\x80\xa6 https://t.co/hE0p99NhYi'",0,finance,1795,3087
2017-12-06 13:12:30,b'#finance RT dgftindia: GST will enhance India\xe2\x80\x99s export competitiveness through the provision of zero-rating of expo\xe2\x80\xa6 https://t.co/GIM4vh3RA7',0,finance,1795,3087
2017-12-06 13:12:21,"b'RT @dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now, exports can use advance authori\xe2\x80\xa6'",16,None,41,43
2017-12-06 13:12:03,"b'RT @dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now, exports can use advance authori\xe2\x80\xa6'",16,None,747,370
2017-12-06 13:11:57,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,55391,5032
2017-12-06 13:11:52,b'I wanna talk to you again \nI wanna see you again \nI wanna feel you again \nI wanna fuck you again',0,None,1534,582
2017-12-06 13:11:52,"b'RT @aparanjape: Govt unveils Rs 8,450 crore package to revive exports after GST https://t.co/vjGful1FUa'",3,None,131,78
2017-12-06 13:11:52,b'RT @DilliDurAst: I don\xe2\x80\x99t know who\xe2\x80\x99s winning Gujarat but I can tell you I have met more people complaining about notebandi here in a day tha\xe2\x80\xa6',61,None,10,106
2017-12-06 13:11:44,"b'@arunjaitley, a 5 star hotel \xe2\x80\x98Orchid Ecotel Hotel\xe2\x80\x99 in Mumbai is charging 28% GST for less than Rs. 7500/- room tariff'",0,None,9,25
2017-12-06 13:11:38,"b""RT @ShaileshTewarie: It's election time and GST dept is sending excell sheet to assessees demanding multiple data of last year ,this year p\xe2\x80\xa6""",6,None,33929,168
2017-12-06 13:11:35,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,197,445
2017-12-06 13:11:31,b'Sep 17 advance recd n gst paid on it.oct 17 invoice prpdfor the same . decrease in gst liability did not do. can we\xe2\x80\xa6 https://t.co/JMl53OExZc',0,None,1,19
2017-12-06 13:11:20,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,1272,841
2017-12-06 13:11:13,b'Recently Twitter India has come up with the top 10 topics which managed to trend for a long period of time in India\xe2\x80\xa6 https://t.co/xR4LynM1Am',0,None,3,99
2017-12-06 13:11:06,"b'RT @dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now, exports can use advance authori\xe2\x80\xa6'",16,None,639,626
2017-12-06 13:11:03,"b'Despite voting for their own CM as PM of India, Gujaratis got nothing in return except terribly exacting and harass\xe2\x80\xa6 https://t.co/sxOzJA9xVI'",17,None,6653,95
2017-12-06 13:11:01,"b'RT @dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now, exports can use advance authori\xe2\x80\xa6'",16,None,1692,779
2017-12-06 13:10:55,b'#Congress will provide free sanitary pads to students https://t.co/vttNcaFHkW #GST #India',0,Congress,1535,63
2017-12-06 13:10:43,"b'RT @BJP4India: \xe2\x80\x98If you have nothing to hide in your business, you won\xe2\x80\x99t have any issue with GST\xe2\x80\x99 - this is what the traders of Surat, from\xe2\x80\xa6'",211,None,1906,2526
2017-12-06 13:10:36,"b""RT @alokchad035: I don't know why I feel good about #GST""",3,GST,6,238
2017-12-06 13:10:19,"b'RT @dgftindia: The working capital blockage issue faced by exporters under the GST has been resolved.  Now, exports can use advance authori\xe2\x80\xa6'",16,None,916131,186
2017-12-06 13:10:10,b'RT dgftindia: GST will enhance India\xe2\x80\x99s export competitiveness through the provision of zero-rating of exports.  Exp\xe2\x80\xa6 https://t.co/DWNZSmxhnv',0,None,214,218
2017-12-06 13:10:08,b'RT @dgftindia: GST will enhance India\xe2\x80\x99s export competitiveness through the provision of zero-rating of exports.  Exporters can get the refu\xe2\x80\xa6',12,None,916131,186
2017-12-06 13:10:05,b'(Met) WSPD: 21 kn / GST: 27 kn / WVHT: 8.9 ft / DPD: 8.0 s / WDIR: 70\xc2\xb0 / ATMP: 73\xc2\xb0 F /  8:50a AST',0,None,6,0
2017-12-06 13:10:01,"b'@GooglePlay @GooglePlayDev @airtelindia @Airtel_Presence When Google mentions ""All prices include GST."" what is the\xe2\x80\xa6 https://t.co/7JnsFoE0xy'",0,None,232,428
2017-12-06 13:09:40,b'We can\xe2\x80\x99t fuck if you don\xe2\x80\x99t kno my lyrics',0,None,1534,582
2017-12-06 13:09:39,"b""@airnewsalerts @RBI \xf0\x9f\x98\x81\nUsing govt website to donate small amt for FLAG DAY, Rs.5.90 was deducted from 'netBanking'.\xe2\x80\xa6 https://t.co/4y1Nonj58x""",0,None,87,61
2017-12-06 13:09:18,"b'RT @ANI: #GST law panel submitted report to Revenue Secretary, suggesting changes in #GST Act, gave more than 100 recommendations including\xe2\x80\xa6'",47,GST,347,722
2017-12-06 13:09:17,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,98,146
2017-12-06 13:08:59,b'@fsociety_in @Narende78585159 @OfficeOfRG Compare apples to apples. GST of UPA was ill thought out and PC refused a\xe2\x80\xa6 https://t.co/tpDI6FSFE7',0,None,36,12
2017-12-06 13:08:27,b'RT @DilliDurAst: I don\xe2\x80\x99t know who\xe2\x80\x99s winning Gujarat but I can tell you I have met more people complaining about notebandi here in a day tha\xe2\x80\xa6',61,None,1133,576
2017-12-06 13:07:59,b'I realised after discussing with traders &amp; some businessmen that when they say that DeMo &amp; GST has impacted their b\xe2\x80\xa6 https://t.co/JdmqR0zUhB',0,None,181,61
2017-12-06 13:07:58,b'@Mukya_Punch @DefendTheCake @JustinKlinchuch @GST_naomi @Drachis @likemindedd @TopherOneil Flying snails!! \xf0\x9f\x90\x8c\xf0\x9f\x90\x8c\xf0\x9f\x90\x8c',0,None,804,555
2017-12-06 13:07:56,b'Ensure faster #GST refund clearance: Engineering Export Promotion Council https://t.co/0fMgm3WJdU',0,GST,1535,63
2017-12-06 13:07:40,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,164,177
2017-12-06 13:07:31,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,8,43
2017-12-06 13:07:16,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,619,1612
2017-12-06 13:07:13,"b'RT @CantstopulovinM: My bank is charging \xe2\x82\xb9 3/- for per \xe2\x82\xb910000/- NEFT, nw they saying only 3 times we can Deposit for Free after that they t\xe2\x80\xa6'",14,None,1147,998
2017-12-06 13:07:12,"b""Gujarat polls: 'Congress will provide free sanitary pads to girl students'\nMahila Congress president Sushmita Dev a\xe2\x80\xa6 https://t.co/4aG47yb6KT""",0,None,1850,1425
2017-12-06 13:07:01,b'my mum is so cute she asked if editors market got GST HAHAHAAHHAAHAHAAHAHHA',0,None,361,390
2017-12-06 13:06:51,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,43,47
2017-12-06 13:06:47,b'RT @DilliDurAst: I don\xe2\x80\x99t know who\xe2\x80\x99s winning Gujarat but I can tell you I have met more people complaining about notebandi here in a day tha\xe2\x80\xa6',61,None,58,85
2017-12-06 13:06:33,"b'RT @GauravPandhi: All said &amp; done, what affects the Hindus &amp; the Muslims &amp; everyone more than anything is \xe2\x80\x94\n\nUnemployment\nPrice Rise\nGST\nDe\xe2\x80\xa6'",217,None,254,1864
2017-12-06 13:06:22,"b'RT @DrGPradhan: The real reason why traders are up in arms against GST. For over 70 years, they hid their actual turnover and avoiding inco\xe2\x80\xa6'",670,None,555,2723
2017-12-06 13:06:15,b'RT @kukk44: \xe2\x80\x9cModiji implemented the GST in a wrong manner. It was our idea and he ruined it. We told them to implement it in a phased manne\xe2\x80\xa6',45,None,389,632
